"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight"
"1","GTR","relaxed_log_normal","birth_death",-6365.12112560734,5.80882984360762,0.000000000758595661668081
"2","GTR","relaxed_log_normal","coalescent_bayesian_skyline",-6404.23952923132,8.64404133243586,7.7822202861573e-27
"3","GTR","relaxed_log_normal","coalescent_constant_population",-6367.86421995598,5.89173781831594,4.88314494744453e-11
"4","GTR","relaxed_log_normal","coalescent_exp_population",-6532.0744836155,7.86868311707372,2.3609578652435e-82
"5","GTR","relaxed_log_normal","yule",-6380.53463856439,6.92665150381464,1.53464076647783e-16
"6","GTR","strict","birth_death",-6360.40932895614,5.40348254733688,0.0000000843951792927409
"7","GTR","strict","coalescent_bayesian_skyline",-6373.04180298316,7.20231929051635,2.75488755680919e-13
"8","GTR","strict","coalescent_constant_population",-6376.2214731156,6.42448498254727,1.14601600951175e-14
"9","GTR","strict","coalescent_exp_population",-6362.06693892917,5.53706262545212,0.0000000160852115008991
"10","GTR","strict","yule",-6370.20121654086,6.13157468473671,4.71796695459214e-12
"11","HKY","relaxed_log_normal","birth_death",-6360.23657305728,5.3369873027257,0.000000100310079300036
"12","HKY","relaxed_log_normal","coalescent_bayesian_skyline",-6381.75536867305,7.44061253846812,4.5274157840814e-17
"13","HKY","relaxed_log_normal","coalescent_constant_population",-6356.10532537196,5.01358981429192,0.00000624485914068878
"14","HKY","relaxed_log_normal","coalescent_exp_population",-6356.05692037488,5.4026826771231,0.00000655457700411032
"15","HKY","relaxed_log_normal","yule",-6357.79005921568,5.12543718439742,0.00000115838262577257
"16","HKY","strict","birth_death",-6360.90257787337,4.84613092572121,0.0000000515350091149188
"17","HKY","strict","coalescent_bayesian_skyline",-6373.41680407131,6.41611157731704,1.89340262175653e-13
"18","HKY","strict","coalescent_constant_population",-6356.77394514703,5.89447282300125,0.00000319996160955399
"19","HKY","strict","coalescent_exp_population",-6370.55087995224,5.88963927610138,3.3258143635003e-12
"20","HKY","strict","yule",-6352.48541166839,3.98211687382522,0.000233147731018167
"21","JC69","relaxed_log_normal","birth_death",-6360.34301200577,5.36539942583143,0.0000000901817639346883
"22","JC69","relaxed_log_normal","coalescent_bayesian_skyline",-6355.89693742963,5.86580996331143,0.00000769173618727647
"23","JC69","relaxed_log_normal","coalescent_constant_population",-6355.24255507,4.99099899973613,0.0000147985453642853
"24","JC69","relaxed_log_normal","coalescent_exp_population",-6347.54802969012,3.90006885394832,0.0325019143487992
"25","JC69","relaxed_log_normal","yule",-6344.96119352187,4.5855714851179,0.431874552736948
"26","JC69","strict","birth_death",-6350.2881035726,4.01235246227681,0.0020985048357212
"27","JC69","strict","coalescent_bayesian_skyline",-6351.51704025448,5.04396481500484,0.000614029949882189
"28","JC69","strict","coalescent_constant_population",-6353.05597497317,4.42308699510885,0.000131776721497975
"29","JC69","strict","coalescent_exp_population",-6352.79581741273,5.70729283126176,0.000170932124851687
"30","JC69","strict","yule",-6349.51630626107,3.95909067191505,0.00454043317136597
"31","TN93","relaxed_log_normal","birth_death",-6356.84913462826,4.93250198968263,0.00000296818107185046
"32","TN93","relaxed_log_normal","coalescent_bayesian_skyline",-6368.10311841116,5.28416768315388,3.84545147024643e-11
"33","TN93","relaxed_log_normal","coalescent_constant_population",-6344.76062889443,3.88779671537509,0.527790690883725
"34","TN93","relaxed_log_normal","coalescent_exp_population",-6379.7745977894,7.26197393784129,3.28161966325036e-16
"35","TN93","relaxed_log_normal","yule",-6360.14462967622,4.80224139883426,0.000000109970215671133
"36","TN93","strict","birth_death",-6364.81077361515,5.31724916990647,0.00000000103465250209944
"37","TN93","strict","coalescent_bayesian_skyline",-6359.64033410664,5.48166341747133,0.000000182090739604142
"38","TN93","strict","coalescent_constant_population",-6363.34172113048,5.54654592739302,0.00000000449568527147228
"39","TN93","strict","coalescent_exp_population",-6378.30784807081,5.71107853204088,1.42262211101643e-15
"40","TN93","strict","yule",-6358.21112582108,4.62174125460545,0.000000760300247409065
